WP_011243969.1	73	366	99	3.6970
WP_011243970.1	277	1358	389	3.4910
WP_011243971.1	337	1650	453	3.6424
WP_011243972.1	337	1581	411	3.8467
WP_011243974.1	303	1510	392	3.8520
WP_011243975.1	264	1301	351	3.7066
WP_011243976.1	716	3433	951	3.6099
WP_011243977.1	331	1788	459	3.8954
WP_011243978.1	477	2214	566	3.9117
WP_011243979.1	954	4850	1323	3.6659
WP_011243980.1	198	1023	260	3.9346
WP_011243981.1	206	1011	281	3.5979
WP_011243982.1	172	849	239	3.5523
WP_011243983.1	306	1588	449	3.5367
WP_011243984.1	202	1031	270	3.8185
WP_011243986.1	381	1876	537	3.4935
WP_011243987.1	216	1064	291	3.6564
WP_011243988.1	148	718	193	3.7202
WP_011243989.1	280	1370	383	3.5770
WP_011243990.1	37	189	42	4.5000
WP_011243991.1	320	1626	436	3.7294
WP_011243993.1	635	3137	892	3.5168
WP_011243994.1	288	1320	352	3.7500
WP_011243995.1	305	1542	398	3.8744
WP_011243996.1	244	1176	339	3.4690
WP_011243997.1	174	890	249	3.5743
WP_011243998.1	294	1440	403	3.5732
WP_011243999.1	421	2079	576	3.6094
WP_011244000.1	255	1270	355	3.5775
WP_011244001.1	504	2530	683	3.7042
WP_011244002.1	351	1811	492	3.6809
WP_011244004.1	123	625	159	3.9308
WP_011244005.1	344	1759	467	3.7666
WP_011244006.1	444	2147	596	3.6023
WP_011244007.1	128	608	162	3.7531
WP_011244008.1	270	1332	367	3.6294
WP_011244009.1	379	1826	509	3.5874
WP_011244010.1	84	403	117	3.4444
WP_011244011.1	246	1207	377	3.2016
WP_011244012.1	94	425	123	3.4553
WP_011244013.1	376	1837	521	3.5259
WP_011244014.1	163	829	225	3.6844
WP_011244015.1	385	1943	541	3.5915
WP_011244016.1	392	2005	569	3.5237
WP_011244017.1	149	728	216	3.3704
WP_011244018.1	175	886	206	4.3010
WP_011244019.1	183	916	257	3.5642
WP_011244020.1	83	452	125	3.6160
WP_011244021.1	593	2910	742	3.9218
WP_011244022.1	481	2386	664	3.5934
WP_011244023.1	486	2527	677	3.7326
WP_011244027.1	389	1995	520	3.8365
WP_011244028.1	671	3446	923	3.7335
WP_011244029.1	367	1751	490	3.5735
WP_011244030.1	340	1680	456	3.6842
WP_011244031.1	1196	5835	1617	3.6085
WP_011244032.1	383	1877	502	3.7390
WP_011244033.1	396	1961	555	3.5333
WP_011244034.1	268	1295	360	3.5972
WP_011244035.1	142	647	184	3.5163
WP_011244036.1	263	1224	342	3.5789
WP_011244037.1	393	1774	507	3.4990
WP_011244039.1	136	710	188	3.7766
WP_011244040.1	347	1708	453	3.7704
WP_011244041.1	452	2212	647	3.4189
WP_011244042.1	344	1683	463	3.6350
WP_011244043.1	349	1631	460	3.5457
WP_011244044.1	264	1236	369	3.3496
WP_011244045.1	1056	5231	1310	3.9931
WP_011244046.1	376	1826	520	3.5115
WP_011244047.1	167	809	230	3.5174
WP_011244049.1	201	1027	278	3.6942
WP_011244050.1	141	693	190	3.6474
WP_011244051.1	323	1556	423	3.6785
WP_011244052.1	289	1416	393	3.6031
WP_011244053.1	344	1659	502	3.3048
WP_011244054.1	460	2211	534	4.1404
WP_011244055.1	276	1382	382	3.6178
WP_011244056.1	481	2392	692	3.4566
WP_011244058.1	107	553	180	3.0722
WP_011244059.1	174	822	216	3.8056
WP_011244060.1	233	1163	329	3.5350
WP_011244061.1	207	1028	287	3.5819
WP_011244063.1	233	1159	322	3.5994
WP_011244064.1	397	1954	544	3.5919
WP_011244065.1	359	1795	485	3.7010
WP_011244067.1	266	1313	363	3.6171
WP_011244068.1	112	590	152	3.8816
WP_011244069.1	347	1618	491	3.2953
WP_011244070.1	38	191	38	5.0263
WP_011244072.1	293	1563	417	3.7482
WP_011244073.1	453	2244	650	3.4523
WP_011244075.1	305	1475	372	3.9651
WP_011244078.1	511	2613	735	3.5551
WP_011244079.1	445	2156	590	3.6542
WP_011244080.1	160	847	192	4.4115
WP_011244081.1	215	1149	276	4.1630
WP_011244082.1	407	1978	557	3.5512
WP_011244083.1	424	2198	623	3.5281
WP_011244084.1	363	1822	523	3.4837
WP_011244085.1	157	832	203	4.0985
WP_011244086.1	250	1194	345	3.4609
WP_011244087.1	225	1089	320	3.4031
WP_011244088.1	323	1597	443	3.6050
WP_011244089.1	87	415	122	3.4016
WP_011244090.1	96	484	128	3.7812
WP_011244091.1	173	888	242	3.6694
WP_011244092.1	95	488	149	3.2752
WP_011244094.1	208	1076	276	3.8986
WP_011244095.1	790	3752	1036	3.6216
WP_011244096.1	137	652	192	3.3958
WP_011244097.1	484	2344	626	3.7444
WP_011244098.1	103	488	127	3.8425
WP_011244099.1	544	2576	714	3.6078
WP_011244104.1	372	1806	493	3.6633
WP_011244105.1	336	1727	487	3.5462
WP_011244106.1	228	1160	328	3.5366
WP_011244107.1	305	1499	409	3.6650
WP_011244109.1	118	609	179	3.4022
WP_011244110.1	164	804	228	3.5263
WP_011244111.1	89	458	142	3.2254
WP_011244112.1	207	1008	279	3.6129
WP_011244113.1	397	1944	526	3.6958
WP_011244115.1	367	1823	521	3.4990
WP_011244116.1	278	1460	412	3.5437
WP_011244117.1	149	736	212	3.4717
WP_011244118.1	754	3866	996	3.8815
WP_011244119.1	323	1518	427	3.5550
WP_011244120.1	244	1206	333	3.6216
WP_011244121.1	284	1361	382	3.5628
WP_011244122.1	178	891	274	3.2518
WP_011244123.1	324	1642	487	3.3717
WP_011244124.1	361	1842	529	3.4820
WP_011244125.1	359	1671	466	3.5858
WP_011244126.1	303	1511	428	3.5304
WP_011244128.1	637	3166	895	3.5374
WP_011244129.1	318	1582	468	3.3803
WP_011244130.1	310	1490	432	3.4491
WP_011244131.1	470	2352	568	4.1408
WP_011244132.1	715	3691	1027	3.5940
WP_011244133.1	102	486	153	3.1765
WP_011244134.1	150	724	203	3.5665
WP_011244135.1	677	3245	935	3.4706
WP_011244136.1	255	1357	390	3.4795
WP_011244137.1	176	857	238	3.6008
WP_011244138.1	183	934	244	3.8279
WP_011244139.1	344	1678	470	3.5702
WP_011244140.1	245	1276	305	4.1836
WP_011244141.1	381	1765	494	3.5729
WP_011244142.1	342	1724	492	3.5041
WP_011244143.1	431	2034	567	3.5873
WP_011244144.1	91	430	125	3.4400
WP_011244145.1	435	2116	617	3.4295
WP_011244146.1	469	2376	644	3.6894
WP_011244147.1	113	550	146	3.7671
WP_011244148.1	121	615	171	3.5965
WP_011244149.1	182	888	242	3.6694
WP_011244150.1	427	2123	574	3.6986
WP_011244152.1	184	935	258	3.6240
WP_011244153.1	134	642	194	3.3093
WP_011244154.1	452	2246	632	3.5538
WP_011244155.1	378	1887	527	3.5806
WP_011244157.1	194	938	270	3.4741
WP_011244158.1	387	1928	590	3.2678
WP_011244160.1	91	443	121	3.6612
WP_011244161.1	882	4332	1255	3.4518
WP_011244162.1	467	2426	611	3.9705
WP_011244163.1	62	322	74	4.3514
WP_011244164.1	181	867	237	3.6582
WP_011244165.1	414	2024	572	3.5385
WP_011244167.1	290	1366	402	3.3980
WP_011244168.1	176	884	258	3.4264
WP_011244169.1	171	850	238	3.5714
WP_011244171.1	144	674	184	3.6630
WP_011244172.1	554	2701	790	3.4190
WP_011244173.1	235	1176	329	3.5745
WP_011244174.1	158	786	211	3.7251
WP_011244175.1	213	999	296	3.3750
WP_011244176.1	210	1028	318	3.2327
WP_011244177.1	100	501	151	3.3179
WP_011244178.1	287	1393	457	3.0481
WP_011244179.1	91	466	142	3.2817
WP_011244180.1	117	589	177	3.3277
WP_011244181.1	244	1211	393	3.0814
WP_011244182.1	142	718	222	3.2342
WP_011244183.1	64	343	105	3.2667
WP_011244184.1	82	414	128	3.2344
WP_011244185.1	121	587	181	3.2431
WP_011244186.1	113	560	165	3.3939
WP_011244187.1	179	899	259	3.4710
WP_011244188.1	133	649	199	3.2613
WP_011244189.1	179	857	256	3.3477
WP_011244190.1	120	562	192	2.9271
WP_011244191.1	180	853	270	3.1593
WP_011244192.1	147	682	203	3.3596
WP_011244193.1	439	2174	567	3.8342
WP_011244194.1	186	894	264	3.3864
WP_011244195.1	37	189	69	2.7391
WP_011244196.1	125	605	205	2.9512
WP_011244197.1	130	598	192	3.1146
WP_011244198.1	309	1490	413	3.6077
WP_011244199.1	116	578	189	3.0582
WP_011244200.1	294	1477	430	3.4349
WP_011244201.1	151	765	230	3.3261
WP_011244202.1	135	668	206	3.2427
WP_011244203.1	77	395	105	3.7619
WP_011244204.1	368	1813	522	3.4732
WP_011244205.1	165	845	251	3.3665
WP_011244206.1	406	1957	551	3.5517
WP_011244207.1	163	782	216	3.6204
WP_011244208.1	870	4412	1178	3.7453
WP_011244209.1	376	1954	548	3.5657
WP_011244211.1	213	1026	297	3.4545
WP_011244212.1	615	2993	825	3.6279
WP_011244213.1	122	632	164	3.8537
WP_011244214.1	560	2780	785	3.5414
WP_011244215.1	535	2641	747	3.5355
WP_011244216.1	243	1175	301	3.9037
WP_011244217.1	140	711	191	3.7225
WP_011244218.1	467	2254	648	3.4784
WP_011244219.1	134	657	185	3.5514
WP_011244220.1	545	2684	701	3.8288
WP_011244221.1	134	732	185	3.9568
WP_011244222.1	266	1330	381	3.4908
WP_011244225.1	145	706	179	3.9441
WP_011244226.1	304	1515	447	3.3893
WP_011244227.1	113	571	129	4.4264
WP_011244229.1	381	1856	509	3.6464
WP_011244230.1	366	1799	528	3.4072
WP_011244231.1	209	1057	289	3.6574
WP_011244232.1	186	916	266	3.4436
WP_011244233.1	86	455	129	3.5271
WP_011244234.1	176	885	237	3.7342
WP_011244236.1	107	508	140	3.6286
WP_011244237.1	794	4033	1187	3.3976
WP_011244238.1	150	676	181	3.7348
WP_011244239.1	123	588	166	3.5422
WP_011244240.1	126	608	159	3.8239
WP_011244241.1	461	2320	671	3.4575
WP_011244243.1	218	1091	293	3.7235
WP_011244245.1	310	1608	449	3.5813
WP_011244246.1	169	818	237	3.4515
WP_011244247.1	94	470	134	3.5075
WP_011244248.1	473	2416	615	3.9285
WP_011244250.1	419	2040	600	3.4000
WP_011244251.1	737	3868	980	3.9469
WP_011244252.1	347	1730	452	3.8274
WP_011244253.1	286	1452	341	4.2581
WP_011244254.1	340	1629	473	3.4440
WP_011244255.1	136	696	183	3.8033
WP_011244257.1	162	796	248	3.2097
WP_011244258.1	420	2025	582	3.4794
WP_011244260.1	154	780	208	3.7500
WP_011244261.1	117	577	151	3.8212
WP_011244262.1	143	699	183	3.8197
WP_011244263.1	203	1104	284	3.8873
WP_011244264.1	341	1825	478	3.8180
WP_011244265.1	1328	6664	1785	3.7333
WP_011244266.1	273	1304	359	3.6323
WP_011244267.1	227	1195	325	3.6769
WP_011244268.1	349	1686	487	3.4620
WP_011244269.1	183	942	250	3.7680
WP_011244271.1	690	3522	1026	3.4327
WP_011244272.1	194	1048	260	4.0308
WP_011244273.1	134	646	182	3.5495
WP_011244274.1	191	910	250	3.6400
WP_011244276.1	134	631	184	3.4293
WP_011244277.1	133	654	172	3.8023
WP_011244278.1	323	1559	429	3.6340
WP_011244279.1	348	1594	455	3.5033
WP_011244280.1	391	1878	529	3.5501
WP_011244281.1	130	635	171	3.7135
WP_011244283.1	519	2395	817	2.9315
WP_011244284.1	95	469	122	3.8443
WP_011244285.1	479	2285	603	3.7894
WP_011244286.1	286	1461	404	3.6163
WP_011244287.1	284	1447	385	3.7584
WP_011244289.1	331	1619	455	3.5582
WP_011244290.1	180	870	237	3.6709
WP_011244291.1	302	1381	388	3.5593
WP_011244292.1	327	1596	444	3.5946
WP_011244293.1	591	2982	815	3.6589
WP_011244294.1	122	602	163	3.6933
WP_011244297.1	263	1364	328	4.1585
WP_011244298.1	289	1433	407	3.5209
WP_011244299.1	146	760	179	4.2458
WP_011244300.1	134	690	210	3.2857
WP_011244301.1	79	348	95	3.6632
WP_011244302.1	294	1476	400	3.6900
WP_011244303.1	357	1832	510	3.5922
WP_011244304.1	289	1394	392	3.5561
WP_011244305.1	183	928	256	3.6250
WP_011244307.1	664	3312	932	3.5536
WP_011244308.1	127	646	175	3.6914
WP_011244309.1	133	626	164	3.8171
WP_011244310.1	430	2294	590	3.8881
WP_011244311.1	513	2520	633	3.9810
WP_011244312.1	612	3112	754	4.1273
WP_011244313.1	432	2045	554	3.6913
WP_011244314.1	304	1557	381	4.0866
WP_011244315.1	104	518	127	4.0787
WP_011244316.1	255	1198	350	3.4229
WP_011244317.1	66	343	95	3.6105
WP_011244318.1	358	1747	478	3.6548
WP_011244320.1	223	1128	277	4.0722
WP_011244321.1	662	3250	919	3.5365
WP_011244322.1	316	1640	450	3.6444
WP_011244323.1	796	4013	1128	3.5576
WP_011244325.1	212	1029	300	3.4300
WP_011244326.1	138	712	206	3.4563
WP_011244327.1	350	1737	524	3.3149
WP_011244328.1	83	422	116	3.6379
WP_011244329.1	376	1779	517	3.4410
WP_011244330.1	655	3126	877	3.5644
WP_011244332.1	666	3269	930	3.5151
WP_011244333.1	362	1777	491	3.6191
WP_011244334.1	410	2044	534	3.8277
WP_011244335.1	184	935	252	3.7103
WP_011244336.1	415	2015	595	3.3866
WP_011244337.1	343	1715	499	3.4369
WP_011244339.1	333	1651	455	3.6286
WP_011244340.1	258	1265	348	3.6351
WP_011244341.1	411	2097	571	3.6725
WP_011244342.1	89	477	133	3.5865
WP_011244343.1	221	1091	314	3.4745
WP_011244345.1	264	1190	333	3.5736
WP_011244346.1	210	1021	271	3.7675
WP_011244347.1	79	405	101	4.0099
WP_011244348.1	414	2107	621	3.3929
WP_011244350.1	643	3196	861	3.7120
WP_011244351.1	290	1473	374	3.9385
WP_011244352.1	480	2483	701	3.5421
WP_011244354.1	763	3930	1018	3.8605
WP_011244355.1	734	3838	971	3.9526
WP_011244356.1	953	4641	1270	3.6543
WP_011244357.1	129	638	153	4.1699
WP_011244359.1	337	1659	479	3.4635
WP_011244360.1	139	665	192	3.4635
WP_011244361.1	108	533	155	3.4387
WP_011244364.1	236	1191	323	3.6873
WP_011244365.1	268	1327	407	3.2604
WP_011244366.1	230	1125	301	3.7375
WP_011244367.1	214	1107	280	3.9536
WP_011244369.1	233	1172	317	3.6972
WP_011244370.1	121	588	177	3.3220
WP_011244372.1	230	1111	298	3.7282
WP_011244374.1	193	935	266	3.5150
WP_011244375.1	250	1292	355	3.6394
WP_011244376.1	528	2601	715	3.6378
WP_011244377.1	353	1831	511	3.5832
WP_011244378.1	247	1286	359	3.5822
WP_011244379.1	467	2482	655	3.7893
WP_011244380.1	361	1859	520	3.5750
WP_011244381.1	290	1507	419	3.5967
WP_011244382.1	153	748	210	3.5619
WP_011244383.1	441	2165	614	3.5261
WP_011244384.1	97	464	153	3.0327
WP_011244385.1	1030	4871	1424	3.4206
WP_011244386.1	289	1441	348	4.1408
WP_011244387.1	81	400	110	3.6364
WP_011244388.1	97	519	126	4.1190
WP_011244389.1	39	200	48	4.1667
WP_011244390.1	277	1388	413	3.3608
WP_011244392.1	175	865	253	3.4190
WP_011244393.1	407	1976	572	3.4545
WP_011244394.1	393	1927	561	3.4349
WP_011244395.1	215	1053	279	3.7742
WP_011244396.1	922	4571	1414	3.2327
WP_011244398.1	166	840	230	3.6522
WP_011244399.1	228	1096	358	3.0615
WP_011244400.1	273	1326	350	3.7886
WP_011244401.1	196	946	288	3.2847
WP_011244402.1	237	1121	325	3.4492
WP_011244406.1	740	3552	1029	3.4519
WP_011244407.1	95	467	139	3.3597
WP_011244408.1	195	969	262	3.6985
WP_011244409.1	72	348	97	3.5876
WP_011244410.1	116	556	183	3.0383
WP_011244411.1	211	1059	298	3.5537
WP_011244412.1	238	1173	298	3.9362
WP_011244413.1	206	1007	280	3.5964
WP_011244414.1	348	1644	462	3.5584
WP_011244415.1	133	664	177	3.7514
WP_011244416.1	220	1110	281	3.9502
WP_011244417.1	303	1525	399	3.8221
WP_011244418.1	377	1892	546	3.4652
WP_011244419.1	104	525	126	4.1667
WP_011244420.1	440	2202	621	3.5459
WP_011244421.1	297	1526	437	3.4920
WP_011244422.1	308	1601	446	3.5897
WP_011244423.1	474	2423	639	3.7919
WP_011244424.1	110	560	151	3.7086
WP_011244425.1	202	1026	288	3.5625
WP_011244426.1	329	1621	460	3.5239
WP_011244428.1	111	576	158	3.6456
WP_011244429.1	665	3355	825	4.0667
WP_011244430.1	534	2772	655	4.2321
WP_011244431.1	117	589	145	4.0621
WP_011244432.1	278	1399	383	3.6527
WP_011244433.1	389	1942	505	3.8455
WP_011244434.1	255	1274	361	3.5291
WP_011244435.1	395	1924	556	3.4604
WP_011244436.1	125	608	175	3.4743
WP_011244437.1	452	2267	616	3.6802
WP_011244439.1	85	439	113	3.8850
WP_011244442.1	298	1483	412	3.5995
WP_011244443.1	40	202	54	3.7407
WP_011244444.1	182	807	238	3.3908
WP_011244445.1	168	864	256	3.3750
WP_011244446.1	600	2979	807	3.6914
WP_011244447.1	123	588	163	3.6074
WP_011244448.1	145	706	197	3.5838
WP_011244449.1	305	1503	418	3.5957
WP_011244450.1	546	2690	748	3.5963
WP_011244451.1	128	653	176	3.7102
WP_011244452.1	113	584	162	3.6049
WP_011244453.1	120	601	162	3.7099
WP_011244454.1	83	427	116	3.6810
WP_011244455.1	102	522	131	3.9847
WP_011244456.1	81	445	122	3.6475
WP_011244457.1	483	2416	651	3.7112
WP_011244458.1	159	790	230	3.4348
WP_011244459.1	643	3292	964	3.4149
WP_011244460.1	342	1695	463	3.6609
WP_011244461.1	631	3140	896	3.5045
WP_011244462.1	150	749	198	3.7828
WP_011244464.1	419	2111	521	4.0518
WP_011244466.1	353	1805	443	4.0745
WP_011244467.1	246	1237	319	3.8777
WP_011244468.1	80	400	123	3.2520
WP_011244469.1	262	1366	336	4.0655
WP_011244471.1	348	1634	470	3.4766
WP_011244472.1	177	856	228	3.7544
WP_011244473.1	256	1289	363	3.5510
WP_011244474.1	247	1256	339	3.7050
WP_011244475.1	386	1816	537	3.3818
WP_011244476.1	80	382	114	3.3509
WP_011244477.1	280	1329	361	3.6814
WP_011244478.1	97	506	135	3.7481
WP_011244479.1	283	1404	389	3.6093
WP_011244481.1	218	1133	329	3.4438
WP_011244482.1	166	824	245	3.3633
WP_011244483.1	150	767	202	3.7970
WP_011244484.1	865	4403	1186	3.7125
WP_011244485.1	253	1234	355	3.4761
WP_011244487.1	364	1848	451	4.0976
WP_011244488.1	270	1339	376	3.5612
WP_011244489.1	130	654	194	3.3711
WP_011244490.1	152	773	211	3.6635
WP_011244491.1	127	624	186	3.3548
WP_011244492.1	29	151	36	4.1944
WP_011244493.1	224	1113	318	3.5000
WP_011244494.1	748	3669	1048	3.5010
WP_011244495.1	212	1017	293	3.4710
WP_011244496.1	198	938	271	3.4613
WP_011244497.1	144	729	192	3.7969
WP_011244498.1	358	1953	498	3.9217
WP_011244499.1	246	1276	361	3.5346
WP_011244500.1	1000	4996	1355	3.6871
WP_011244501.1	441	2160	632	3.4177
WP_011244502.1	376	1921	546	3.5183
WP_011244503.1	348	1799	486	3.7016
WP_011244504.1	793	4073	1096	3.7162
WP_011244505.1	193	969	261	3.7126
WP_011244507.1	468	2225	622	3.5772
WP_011244508.1	296	1495	437	3.4211
WP_011244509.1	415	1879	548	3.4288
WP_011244510.1	270	1394	382	3.6492
WP_011244511.1	359	1859	465	3.9978
WP_011244513.1	269	1347	365	3.6904
WP_011244514.1	186	983	268	3.6679
WP_011244515.1	168	815	232	3.5129
WP_011244516.1	531	2873	760	3.7803
WP_011244517.1	346	1833	492	3.7256
WP_011244518.1	430	2192	619	3.5412
WP_011244520.1	255	1255	335	3.7463
WP_011244521.1	173	818	230	3.5565
WP_011244522.1	239	1267	339	3.7375
WP_011244523.1	136	675	185	3.6486
WP_011244525.1	312	1536	429	3.5804
WP_011244526.1	330	1702	489	3.4806
WP_011244527.1	667	3413	934	3.6542
WP_011244529.1	466	2212	636	3.4780
WP_011244530.1	156	792	217	3.6498
WP_011244531.1	226	1161	319	3.6395
WP_011244532.1	482	2418	673	3.5929
WP_011244533.1	177	889	240	3.7042
WP_011244534.1	427	1950	605	3.2231
WP_011244535.1	1084	5189	1421	3.6517
WP_011244536.1	143	742	196	3.7857
WP_011244539.1	306	1489	409	3.6406
WP_011244541.1	293	1458	422	3.4550
WP_011244542.1	339	1681	451	3.7273
WP_011244543.1	421	2016	560	3.6000
WP_011244544.1	235	1154	333	3.4655
WP_011244545.1	917	4670	1256	3.7182
WP_011244546.1	238	1202	328	3.6646
WP_011244548.1	168	803	243	3.3045
WP_011244549.1	456	2262	624	3.6250
WP_011244550.1	566	2773	754	3.6777
WP_011244551.1	234	1174	307	3.8241
WP_011244552.1	209	990	279	3.5484
WP_011244553.1	487	2446	671	3.6453
WP_011244554.1	409	1968	550	3.5782
WP_011244555.1	398	2033	603	3.3715
WP_011244556.1	354	1705	472	3.6123
WP_011244557.1	299	1423	379	3.7546
WP_011244558.1	609	2954	857	3.4469
WP_011244559.1	75	383	106	3.6132
WP_011244560.1	174	887	242	3.6653
WP_011244561.1	269	1333	374	3.5642
WP_011244562.1	422	2126	646	3.2910
WP_011244563.1	455	2184	619	3.5283
WP_011244565.1	246	1224	343	3.5685
WP_011244566.1	508	2522	707	3.5672
WP_011244567.1	114	588	152	3.8684
WP_011244569.1	208	1074	263	4.0837
WP_011244570.1	152	763	230	3.3174
WP_011244571.1	252	1213	324	3.7438
WP_011244572.1	149	741	187	3.9626
WP_011244573.1	387	1790	489	3.6605
WP_011244574.1	107	525	135	3.8889
WP_011244575.1	256	1155	328	3.5213
WP_011244576.1	85	446	131	3.4046
WP_011244578.1	313	1546	443	3.4898
WP_011244580.1	154	757	206	3.6748
WP_011244583.1	119	596	166	3.5904
WP_011244585.1	194	982	252	3.8968
WP_011244586.1	105	523	146	3.5822
WP_011244589.1	411	2023	595	3.4000
WP_011244591.1	638	3266	869	3.7583
WP_011244592.1	1037	5323	1437	3.7042
WP_011244593.1	584	2878	810	3.5531
WP_011244594.1	571	2824	774	3.6486
WP_011244595.1	247	1201	333	3.6066
WP_011244596.1	148	713	206	3.4612
WP_011244597.1	157	797	204	3.9069
WP_011244598.1	259	1297	376	3.4495
WP_011244599.1	187	919	249	3.6908
WP_011244600.1	143	709	216	3.2824
WP_011244601.1	540	2744	780	3.5179
WP_011244602.1	238	1113	307	3.6254
WP_011244603.1	149	751	248	3.0282
WP_011244605.1	208	1093	315	3.4698
WP_011244606.1	177	890	270	3.2963
WP_011244607.1	97	483	136	3.5515
WP_011244608.1	154	806	247	3.2632
WP_011244611.1	326	1592	418	3.8086
WP_011244612.1	411	1974	565	3.4938
WP_011244614.1	326	1576	448	3.5179
WP_011244615.1	1568	7483	2198	3.4045
WP_011244616.1	160	769	227	3.3877
WP_011244617.1	175	859	223	3.8520
WP_011244618.1	140	703	224	3.1384
WP_011244619.1	275	1385	416	3.3293
WP_011244620.1	955	4988	1313	3.7989
WP_011244621.1	430	2108	562	3.7509
WP_011244622.1	91	435	117	3.7179
WP_011244623.1	541	2696	787	3.4257
WP_011244626.1	317	1697	469	3.6183
WP_011244627.1	321	1561	452	3.4535
WP_011244628.1	57	307	111	2.7658
WP_011244630.1	82	427	132	3.2348
WP_011244633.1	128	669	172	3.8895
WP_011244635.1	470	2480	618	4.0129
WP_011244636.1	343	1828	426	4.2911
WP_011244639.1	272	1364	365	3.7370
WP_011244641.1	576	2737	798	3.4298
WP_011244642.1	363	1716	475	3.6126
WP_011244643.1	56	294	78	3.7692
WP_011244645.1	63	301	91	3.3077
WP_011244648.1	154	763	229	3.3319
WP_011244649.1	250	1198	338	3.5444
WP_011244650.1	67	319	86	3.7093
WP_011244651.1	128	659	187	3.5241
WP_011244652.1	130	638	197	3.2386
WP_011244653.1	253	1364	372	3.6667
WP_011244654.1	394	1993	539	3.6976
WP_011244655.1	320	1635	482	3.3921
WP_011244657.1	136	690	198	3.4848
WP_011244658.1	394	2049	552	3.7120
WP_011244659.1	339	1653	456	3.6250
WP_011244660.1	478	2284	659	3.4659
WP_011244661.1	301	1443	408	3.5368
WP_011244663.1	419	2052	560	3.6643
WP_011244664.1	442	2083	606	3.4373
WP_011244665.1	261	1264	342	3.6959
WP_011244666.1	479	2385	621	3.8406
WP_011244667.1	120	586	160	3.6625
WP_011244668.1	214	1057	307	3.4430
WP_011244669.1	136	683	179	3.8156
WP_011244670.1	161	805	220	3.6591
WP_011244671.1	195	944	255	3.7020
WP_011244672.1	385	1912	564	3.3901
WP_011244674.1	193	972	233	4.1717
WP_011244675.1	163	903	220	4.1045
WP_011244676.1	483	2387	665	3.5895
WP_011244677.1	102	536	153	3.5033
WP_011244678.1	516	2516	712	3.5337
WP_011244679.1	361	1775	495	3.5859
WP_011244680.1	234	1125	304	3.7007
WP_011244681.1	146	737	210	3.5095
WP_011244682.1	475	2352	638	3.6865
WP_011244684.1	435	2128	618	3.4434
WP_011244685.1	1238	6323	1756	3.6008
WP_011244686.1	217	1096	293	3.7406
WP_011244687.1	338	1691	465	3.6366
WP_011244689.1	121	599	161	3.7205
WP_011244690.1	190	934	283	3.3004
WP_011244691.1	76	385	108	3.5648
WP_011244692.1	513	2538	728	3.4863
WP_011244693.1	675	3413	914	3.7341
WP_011244694.1	143	728	203	3.5862
WP_011244695.1	730	3502	983	3.5626
WP_011244696.1	39	211	47	4.4894
WP_011244697.1	269	1405	412	3.4102
WP_011244699.1	178	902	266	3.3910
WP_011244700.1	314	1586	429	3.6970
WP_011244701.1	464	2318	601	3.8569
WP_011244702.1	113	557	161	3.4596
WP_011244703.1	93	442	125	3.5360
WP_011244705.1	332	1552	437	3.5515
WP_011244706.1	858	4191	1221	3.4324
WP_011244707.1	133	649	178	3.6461
WP_011244708.1	303	1531	415	3.6892
WP_011244710.1	199	948	251	3.7769
WP_011244711.1	320	1613	436	3.6995
WP_011244712.1	286	1474	363	4.0606
WP_011244713.1	288	1499	359	4.1755
WP_011244714.1	341	1713	468	3.6603
WP_011244715.1	286	1431	357	4.0084
WP_011244716.1	206	1013	298	3.3993
WP_011244717.1	81	411	111	3.7027
WP_011244718.1	278	1460	335	4.3582
WP_011244719.1	350	1707	456	3.7434
WP_011244721.1	112	560	154	3.6364
WP_011244722.1	180	893	249	3.5863
WP_011244723.1	365	1816	505	3.5960
WP_011244724.1	217	989	290	3.4103
WP_011244725.1	161	874	247	3.5385
WP_011244726.1	103	491	150	3.2733
WP_011244727.1	221	1094	294	3.7211
WP_011244728.1	241	1179	334	3.5299
WP_011244729.1	203	986	283	3.4841
WP_011244730.1	696	3292	905	3.6376
WP_011244731.1	556	2750	695	3.9568
WP_011244732.1	463	2244	634	3.5394
WP_011244733.1	234	1186	314	3.7771
WP_011244734.1	371	1885	514	3.6673
WP_011244736.1	478	2430	685	3.5474
WP_011244737.1	187	860	236	3.6441
WP_011244739.1	215	1068	283	3.7739
WP_011244741.1	720	3600	992	3.6290
WP_011244742.1	127	626	165	3.7939
WP_011244743.1	398	1841	504	3.6528
WP_011244744.1	546	2740	732	3.7432
WP_011244746.1	1079	5504	1547	3.5579
WP_011244747.1	238	1178	298	3.9530
WP_011244748.1	149	713	212	3.3632
WP_011244749.1	306	1550	443	3.4989
WP_011244750.1	240	1191	332	3.5873
WP_011244751.1	247	1206	355	3.3972
WP_011244753.1	506	2556	730	3.5014
WP_011244754.1	356	1708	487	3.5072
WP_011244756.1	213	1027	292	3.5171
WP_011244757.1	88	431	112	3.8482
WP_011244758.1	352	1855	459	4.0414
WP_011244759.1	135	663	186	3.5645
WP_011244762.1	151	753	219	3.4384
WP_011244763.1	334	1567	443	3.5372
WP_011244765.1	219	1102	271	4.0664
WP_011244766.1	193	982	244	4.0246
WP_011244767.1	97	515	128	4.0234
WP_011244768.1	85	429	101	4.2475
WP_011244769.1	480	2517	585	4.3026
WP_011244770.1	111	559	134	4.1716
